user_country,source,content,date
,CQ Advocacy,@whitehouse @realDonaldTrump @VP and @SecPompeo - stand with Christians Armenians as they defend against attacks by #Azerbaijan and its Turkish/ISIS allies. #RecognizeArtsakh #SanctionAzerbaijan,2020-10-22T23:59:59+00:00
,Twitter Web App,@HeARTofGod99 @nutcontroversy @gnarlyballs @toddhassinger11 @NoVaseline4you @LIGHTNINGBOOM1 @SPICYMOOSEBALLS @UNICORNPOOP99 @GODISBACK5 @LLDMim @GIANTMOOSEBALLS @THUNDERBOOM111 @chubbs172 @GeishaJin @SmomMan @ltc_mim @colonel_light @Espo11Michael @realDonaldTrump @VP @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @FLOTUS @JamesGunn @SecretService @SecPompeo @GodHome99 @laura_dilley @parscale @USAF_ACC @thorofficial @AirMobilityCmd @RobLowe @EsperDoD @HamillHimself @prattprattpratt @MarkRuffalo https://t.co/XBOSqUpvrA TO ANSWER YOUR QUESTIONS I WANT TO GO HARD NO GROUNDING REQUIRED AS HIGH AND AS DEEP AS WE CAN GO 759 921 111 0010110,2020-10-22T23:59:58+00:00
,Twitter for iPhone,"@brujah1381 @naanders @Mike_Pence @senjudiciary Thanks for the origin! Super clarifying, still a bit horrifying 😅",2020-10-22T23:59:57+00:00
Texas,Twitter Web App,This is too short-sighted.  I want a dual resignation: Trump and Pence out.  We can either let Nancy caretake the presidency or she can hand the gavel to Hillary for the moment they resign and let Hillary start the operation clean up as the real president from the get-go. https://t.co/GRFmtOlzQD,2020-10-22T23:59:55+00:00
"Vermont, USA",Twitter Web App,That's a gotcha question! ~ Pence  All of them. ~ Palin  Definitely not black. Or brown. ~ Every Republican. https://t.co/vLjklbyTrC,2020-10-22T23:59:54+00:00
"Washington, USA",Twitter for Android,This is what happens when we have a @POTUS @VP THAT DONT CARE THEY HAVE NO PLAN. WE DIE! THIS IS WHY I VOTED FOR @JoeBiden because he DOES CARE about ALL AMERICANS not just his BASE. #TrumpIsPathetic https://t.co/Nnb7Kc7CsJ,2020-10-22T23:59:51+00:00
"Louisiana, USA",Twitter for Android,@SpeakerPelosi @VP @POTUS @SenSchumer @RoyBlunt please include where states can not penalize non custodial parents who owe back child support this round of the stimulus package we deserve relief as well in this #covid19 pandemic,2020-10-22T23:59:50+00:00
,Twitter for iPhone,"@admiralmpj @JoeBiden @KamalaHarris That’s a tough one. Clearly Billy Boy Barr, but then there’s that arrogant SOB Pompeo, dumb as a rock DeVos, lyin’ Kayleigh and it goes on and on. Tell me, is Ben Carson awake? Wilbur Ross? Oh yeah, forgot, Lord of the Fly, Pence",2020-10-22T23:59:47+00:00
"White Plains,NY10605",Twitter for Android,"Agree, I would have given them to over worked @RudyGiuliani. @realDonaldTrump @VP https://t.co/V57AXmBHna",2020-10-22T23:59:45+00:00
,Twitter Web App,@Complex @BarackObama Vote if you are sick of the same old lies you might want to stop and think about who told you all the lies. Then Vote Trump/Pence,2020-10-22T23:59:33+00:00
Sydney New York,Twitter for iPhone,AWESOME RESPONSES from President Trump he just keeps on winning!👌🇺🇸✅ #usa @potus #maga #america @vp @gop #rnc #dnc #election2020 #trump2020 https://t.co/Iw7ttyNnx3,2020-10-22T23:59:30+00:00
Some place ?,Twitter Web App,AMEN well put and that's exactly what these swamp dwellers have done..  Vote in Person Red Ticket Trump - Pence 2020 #BackTheBlue https://t.co/KLC26DUOpd,2020-10-22T23:59:30+00:00
United States,Twitter for iPhone,How many times did Kamala Harris fact checked Pence about this in the last debate?!?! https://t.co/SLpPn2m2HU,2020-10-22T23:59:26+00:00
,Twitter for Android,"@GeraldoRivera @VP What about the 10% for the ""Big Guy?""",2020-10-22T23:59:25+00:00
"Hell, Earth",Twitter Web App,"@SteveSchmidtSES @stuartpstevens @bobvanderplaats @RickSantorum @VP @GovMikeHuckabee @PressSec Ladies and Gentlemen, please welcome, your 2020 Republican Party!  JFC!",2020-10-22T23:59:19+00:00
Tel: (210)802-6250,Twitter Web App,@TeamTrump Alley-ka-BLAM!  The ENTIRE #HidenBidenFamily KNEW it all--which means:  So did @HillaryClinton and @BarackObama. #ColorMeUnSurprised  @saltycracker9 @memetheleft @Styx666Official  @Timcast  @CBS_Herridge @dbongino @DevinNunes  @sydneypowell1 @VP @senatemajldr  @realDonaldTrump,2020-10-22T23:59:17+00:00
x'vett khadni @ balmung,Twitter for Android,@akazukinbreaker the NERVE of putting pence onto a queens body when he believes in torturing the gay out of people..,2020-10-22T23:59:13+00:00
,Twitter for iPhone,@Mike_Pence @realDonaldTrump Obama signed the choice act in 2014. You know this,2020-10-22T23:59:10+00:00
,Twitter for Android,"@SenWhitehouse @realDonaldTrump @VP At hearing u brought up ""DIRTY MONEY"". STORY OF THE DAY: ""DIRTY MONEY"" FILTERED BY HUNTER &amp; JOE BIDEN...TRUE STORY/TRUE CORRUPTION/TRUMP 2020, BABY😎",2020-10-22T23:59:09+00:00
"Tennessee, USA",Twitter for Android,"@VP still needs to be present, in case RINOs like Mitt Romney pulls a stunt. I don't trust him. https://t.co/Bfxwg4OgTo",2020-10-22T23:59:07+00:00
,Twitter Web App,Protest &amp; Rally: Trump/Pence Out Now! – Honolulu https://t.co/ili2hiblhO  #OutNow,2020-10-22T23:59:07+00:00
In S.C.,Twitter Web App,"@Mike_Pence @realDonaldTrump Pence, while you're spewing your lies the tRUMp administration is in court trying get rid of health care for 20 million, take away coverage for preexisting ailments and if reelected will try to get rid of SSI , Medicare, while enriching himself and the 1%! See ya loser!",2020-10-22T23:59:06+00:00
Bizzaro World,Twitter for iPhone,@KingFromEgypt @Sid2001 @AAPSonline @VP @drsimonegold @stella_immanuel @RealPNavarro @SenRonJohnson @IngrahamAngle @marklevinshow @MarkMeadows @JamesTodaroMD @jpkiekens @JaclynHord @OJL1922 @LLinWood @elonmusk @JustinTrudeau @RiganoESQ @zev_dr @RealJamesWoods I torture them with regularity. Talk about misinformation!!!,2020-10-22T23:59:06+00:00
"BURLINGTON, VERMONT",Twitter Web App,"LIVE: Vice President Pence in Waterford Township, MI #Michigan https://t.co/ZNQdAhAP8N",2020-10-22T23:59:04+00:00
,Twitter Web App,@Mike_Pence @realDonaldTrump As long as they are not Veterans with missing limbs or in wheelchairs right Mike?,2020-10-22T23:59:03+00:00
,TweetDeck,"It's a smart strategic move to refuse to deal with the details, but really bad for our country.  @JefftheGK @SamJone217 @dloydfaulk @str8whiteshoe  @realdonaldtrump @joebiden @kamalaharris @Mike_Pence  #VPDebate  https://t.co/NQxjIxS2yn",2020-10-22T23:59:00+00:00
,Twitter Web App,@SecretsBedard @VP @Mike_Pence Trump should've brought Tony Bobulinski to 60 Minutes.,2020-10-22T23:58:54+00:00
,Twitter for iPhone,@SteveSchmidtSES @bobvanderplaats @RickSantorum @VP @GovMikeHuckabee @PressSec 🔥Demolish them. Thank y’all for your boldness. @ProjectLincoln has delivered continuously. Patriots,2020-10-22T23:58:49+00:00
Alabama,Twitter for iPhone,"@OhNoSheTwitnt I agree.   Not a joke, but by making fun of Pence in this manner you are marginalizing the LGBTQ community by insinuating that being gay is an insult.",2020-10-22T23:58:49+00:00
United States,Twitter for Android,@igorbobic I remember Pence spending more time praising dear leader than he did answering questions.,2020-10-22T23:58:49+00:00
,Twitter for Android,@AlfredoPlays Hunter pence is a big fuckin nerd but also an awesome dude.,2020-10-22T23:58:48+00:00
"Burnside, KY",Twitter for iPhone,@MilitaryStart4 @nutcontroversy @gnarlyballs @toddhassinger11 @NoVaseline4you @LIGHTNINGBOOM1 @SPICYMOOSEBALLS @UNICORNPOOP99 @GODISBACK5 @LLDMim @GIANTMOOSEBALLS @THUNDERBOOM111 @chubbs172 @GeishaJin @SmomMan @ltc_mim @colonel_light @Espo11Michael @realDonaldTrump @VP @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @FLOTUS @JamesGunn @SecretService @SecPompeo @GodHome99 @laura_dilley @parscale @USAF_ACC @thorofficial @AirMobilityCmd @RobLowe @EsperDoD @HamillHimself @prattprattpratt @MarkRuffalo NO [time] 758 https://t.co/wr4r0EEynD https://t.co/i96f6j9oTT,2020-10-22T23:58:47+00:00
"Bristol, England",Twitter Web App,"@TeamTrump @Mike_Pence Mr Vice President YOU HAVE BEEN GREAT !! You will get 4 more years and President Trump gets 4 more years !! ""Sleepy Joe"" gets 4 for more beds instead, leaves with nothing. KEEP AMERICA SLEEPY JOE FREE !!!! Peter, Bristol, England",2020-10-22T23:58:47+00:00
,Twitter Web App,"@VP I just watched your shameful performance on 60 Mins.  I can't even believe you dare call yourself a Christian with that lying, deceitful mouth. There will be a HIGH PRICE for you on judgment day. I don't even want to think about how many people you've chased away from Jesus.",2020-10-22T23:58:36+00:00
"Morristown, TN",Twitter for iPhone,@TeamTrump @Mike_Pence @realDonaldTrump Absolutely,2020-10-22T23:58:35+00:00
 📍 JP 🇯🇵 ,Twitter for Android,@igorbobic Pence moved his lips without the hand of #45,2020-10-22T23:58:33+00:00
,Twitter for iPhone,@janthony23 @Breaking911 @VP Just because you don’t receive the answer you were hoping for in order to fit your employer’s agenda does not mean your question was not answered.,2020-10-22T23:58:32+00:00
,Twitter for Android,"Hunter Biden is NOT running for public office, especially not the presidency. @GOP @POTUS @VP @senatemajldr Stop this nonsense now. 🛑 https://t.co/QXp1cvWquQ",2020-10-22T23:58:31+00:00
Wherever I Choose to be,Twitter for Android,"@DonaldJTrumpJr @realDonaldTrump @VP you guys better put Me. Bobilinski in protective custody.  @DonaldJTrumpJr you better shadow Mr. Bobilinski and never let him out of your sight.  They will try to kill him, don't let this become another Jeffrey Epstein!",2020-10-22T23:58:30+00:00
"West Virginia, USA",Twitter for iPhone,RT!!!! NEVER MISS THE GREAT MARK LEVIN ON SUNDAY’s!!!📣  TRUMP-PENCE🇺🇸NOV. 3rd!👏VOTE EARLY! IN PERSON w/ID https://t.co/3ZkQnNqxFK,2020-10-22T23:58:29+00:00
Some place ?,Twitter Web App,OH don't you know it and he'll be singing as he's doing it..LOL I can't wait  Vote in Person Red Ticket Trump - Pence 2020 #BackTheBlue https://t.co/aorLGGgUiK,2020-10-22T23:58:26+00:00
,Twitter for iPhone,@kayleighmcenany @PressSec @DonaldJTrumpJr @JasonMillerinDC @EricTrump @abigailmarone @IvankaTrump @LaraLeaTrump @BillStepien @Mike_Pence @GOPChairwoman  👇🏼👇🏼🇺🇸🇺🇸This🇺🇸🇺🇸👇🏼👇🏼 This is what's important to🗽 if you acted on it. You could win this election by a landslide 🤦🏻‍♀️ https://t.co/mJRFXZMrRN,2020-10-22T23:58:21+00:00
,Twitter for iPad,"@Mike_Pence @realDonaldTrump China, bank, secret",2020-10-22T23:58:17+00:00
"Cypress, TX",Twitter for iPhone,"I know VP Mike Pence didn’t tell Lesley Stahl to FUCK OFF because he is a gentleman, but he should have. https://t.co/exCewLYdeg",2020-10-22T23:58:15+00:00
"Connecticut, USA",Twitter Web App,https://t.co/7ucBtCiQlD @GovNedLamont @LGSusanB @IngrahamAngle @VP @SenatorFasano @SenHSomers @RepDevinCarney MASKS DONT WORK and are making people sicker than the virus!  Stop the nonsense,2020-10-22T23:58:15+00:00
Your house,Twitter for iPhone,@jaybyrdbird @LyinJoe @Mike_Pence @realDonaldTrump White privilege the excuse of underachievers to blame other for their bad choices.,2020-10-22T23:58:15+00:00
,Twitter for iPhone,@Mike_Pence TRUMP2020 Four more years 🇺🇸🇺🇸,2020-10-22T23:58:03+00:00
,Twitter for iPad,@SecretsBedard @kathyfisher10 @VP @Mike_Pence Can’t wait to hear Leslie’s voiceover on the Trump segment. That’s how they do it.,2020-10-22T23:57:53+00:00
UK. Unfortunately.,Twitter for Android,@seeyouinpub Pence is just too believable!,2020-10-22T23:57:52+00:00
,Twitter for Android,I convinced clone pence is really JFK jr in a mask or with cgi I look at that man and think hes badass unless the programming of the clone is set to badass mofolol,2020-10-22T23:57:51+00:00
Some place ?,Twitter Web App,I want to see shiny cuff links on them all..just saying..    Vote in Person Red Ticket Trump - Pence 2020 #BackTheBlue https://t.co/wEwUxOLRjU,2020-10-22T23:57:49+00:00
The 'BORO,Twitter for Android,@BrentHBaker @Mike_Pence @SecretsBedard Leslie Stahl has had enough....,2020-10-22T23:57:49+00:00
,Twitter Web App,@igorbobic Pence got OWNED is what I remember.,2020-10-22T23:57:45+00:00
Toronto,Twitter for iPhone,"@numb3r5ev3n @AllBungled @Roseamund @colbertlateshow @DCMichaelHorn @IntlCrimCourt @JoeBiden @realDonaldTrump @VP @TheJusticeDept @jeffsessions @SecNielsen @VPComDir Absolutely. If we lived in a just world they would be prosecuted as war criminals, convicted, and sentenced. But unless the USA makes a major shift in their foreign policy such an outcome is very unlikely (disappointing as it may be).",2020-10-22T23:57:45+00:00
,Twitter for iPhone,@seanhannity She is just rude rude! Leslie is a rude snag! She had no intention of doing a fair interview &amp; President &amp; VP kn that. Pence handled it well!🇺🇸,2020-10-22T23:57:43+00:00
London,Twitter for iPad,"@BrentHBaker @Mike_Pence @SecretsBedard We’ve needed this kind of interviewer for four years. Great job, Ms. Stahl.",2020-10-22T23:57:43+00:00
"San Diego, CA",Twitter for iPhone,"@Mike_Pence @realDonaldTrump Hi Mike. Retired Navy here (2005).  Veterans Choice was signed in 2014 by Obama and Biden. If you would like info on it, I am looking at it in my desk. What scandal? Walter Reed being a pit due to budget cutbacks by repubs? The VA has given me top care for 15 years. EAD",2020-10-22T23:57:42+00:00
,Twitter Web App,@meiselasb poor pence &amp; the pope--,2020-10-22T23:57:41+00:00
Just another Traveller.,Twitter for iPhone,"@jaketapper @gtconway3d I was AMAZED at how she stayed calm and firm during both attempts at an interview. Trump spewed his usual lies, and Pence just did the same arse licking stump speech he always does.",2020-10-22T23:57:40+00:00
she/her | black,Twitter for iPhone,@william80366957 @lisaannsharp @Mike_Pence @realDonaldTrump ok but im asking what hard work did she do to be selected?,2020-10-22T23:57:38+00:00
,Twitter Web App,"@WarRoomPandemic @WarRoom2020 @JasonMillerinDC @RaheemKassam @JackMaxey1 @robert_spalding @GordonGChang @JackPosobiec @jim_schultz @ColonelRETJOHN @VP The decay of Dems is so severe that if Roosevelt, Truman and Kennedy are alive today they would join the Republican Party.  https://t.co/lTptfJqT68",2020-10-22T23:57:36+00:00
"Florida, USA",Twitter Web App,@realDonaldTrump now this is hysterical!! @potus @whitenhouse @vp @DonaldJTrumpJr @EricTrump @60Minutes https://t.co/WYSMVy9qkH,2020-10-22T23:57:34+00:00
,Twitter for iPhone,"@MSNBC @realDonaldTrump @senatemajldr @VP What a liar SOB senator Chuck Schumer is, why don’t you ask Schumer if they had senate&amp;presidency, wouldn’t they do it as quick as possible.Just like the House proved it to American people for impeaching our president Trump.",2020-10-22T23:57:33+00:00
,Twitter for iPhone,@SteveSchmidtSES @bobvanderplaats @RickSantorum @VP @GovMikeHuckabee @PressSec Did you ever hear so much bullshit,2020-10-22T23:57:32+00:00
,Twitter for iPhone,"@JoelSFL @Mike_Pence @senjudiciary Yeah, good luck with that. There isn’t a Republican in the Senate outside Mitt Romney who gives a damn about the moral fiber of the country or rule of law, let alone has any integrity. They just want to win. It’s all about their personal agenda.",2020-10-22T23:57:29+00:00
,Twitter for Android,"@VP @realDonaldTrump @ScottMorrisonMP(Pt15)with #NYPD,@DallasPD,@LVMPD,@NHPSouthernComm&amp;Henderson,NV PD to hack ALL of my devices,car,electricity in addition to following me everywhere,reporting my location to ALL involved&amp;having @FBI agents",2020-10-22T23:57:29+00:00
,Twitter Web App,"@xXVashTSXx @KidzrusX5 He's the shit the fly was looking for, he got the scent from Pence, Pence being trump's lapdog and all.",2020-10-22T23:57:29+00:00
"Wasilla, Alaska",Instagram,"Voted Trump/Pence in Wasilla, Alaska today ⚡⚡ #trump2020 #alaska #maga #alaskaelections #ivoted #election2020 #trumptrain #alaskan #stateofalaska #vote2020 @ Wasilla, Alaska https://t.co/0ljzwcm3fe",2020-10-22T23:57:20+00:00
,Twitter for iPhone,"@SecretsBedard @JoeConchaTV @VP @Mike_Pence “Journalists” like Stahl poke Trump for having a thin skin, but can’t tolerate even a tiny fraction of what he routinely puts up with.",2020-10-22T23:57:19+00:00
,Twitter for iPhone,@BrentHBaker @Mike_Pence @SecretsBedard You insulted 60 min by interviewing them in the first place.,2020-10-22T23:57:15+00:00
United States,Twitter for iPhone,@CawthornforNC @VP Ya the last 3.75 years have been nothing but ineptitude on display,2020-10-22T23:57:10+00:00
"Ashland, Ohio, USA",Twitter Web App,"@JonahDispatch @resistchar1990 @FoxNews Of course, Pence is so bland that one might forget he exists.",2020-10-22T23:57:09+00:00
,Twitter Web App,@WTHRcom @VP i hate that motherfucker,2020-10-22T23:57:07+00:00
"Silicon Valley, CA",Twitter for iPhone,@Mike_Pence @realDonaldTrump Lies,2020-10-22T23:57:07+00:00
