user_country,source,content,date
,Twitter Web App,"all there in the last week of February, 2020! Also, which other President has ever donated his Entire Paycheck to US Charities ? Also, Which other US President w his 'Round the Clock Work' has almost single-handedly 'Catapulted this US Economy ( that Previous Obama Administration",2020-09-29T22:47:56+00:00
New York,Twitter for Android,Why Joe Biden is better than Donald Trump for the US economy.  It’s a myth that Republicans handle the economy better – US recessions almost always occur under the GOP. And markets do worse under Republican presidents! The latest column by @Nouriel Roubini https://t.co/oDxkR4RVrz,2020-09-29T22:46:21+00:00
"El Paso, TX",Twitter for iPhone,"@talklifepod @BigCat304 @leisviews @BernieSanders Not really. Their employment numbers have stayed the same and they’re in better position to pick up where they left off. US economy shrank 32%, 60% of small businesses are permanently closed, Flickr real unemployment. Pick your poison, it’s an obvious choice.",2020-09-29T22:45:59+00:00
Everywhere,Twitter for iPhone,@1blantdaddy Biden: How do you think raising taxes and capital gains will help the US economy? And do you plan on Reimplanting the regulations that have held our American businesses back?,2020-09-29T22:45:25+00:00
,Twitter for Android,Then I shall hit them with a textbook and say   You just got hit harder than the US economy during the Great Depression https://t.co/QtIMFmQSXe,2020-09-29T22:45:09+00:00
Australia,Twitter for Android,https://t.co/6inNiE6KtP Why Joe Biden is better than Donald Trump for the US economy.,2020-09-29T22:44:23+00:00
NSW Australia ,Twitter for iPhone,"Why Joe Biden is better than Donald Trump for the US economy.          It’s a myth that Republicans handle the economy better – US recessions almost always occur under the GOP [same as Australia, conservatives the world over]  https://t.co/OhGyT0yIEw",2020-09-29T22:44:07+00:00
California,Twitter Web App,#USrecession Fed says US economy to take 3+ more years to recovery. But US 'jobs recession' will take a decade. It took 6 years after 2009 (to 2015) to return to job levels of 2007. Today's great recession 4X worse. Will take longer than 6 yrs this time &amp; with more part-time/temp,2020-09-29T22:43:24+00:00
Worldwide,Twitter Web App,"@MadameCatarina I do not celebrate anything from Trump, he is just a business man but happen he helped US economy last years really well...Besides this tax fraud information sounds dirty strategy from Democrats when it is one month to elections, same as with BLM. Just one aim: removing Trump.",2020-09-29T22:41:00+00:00
"New York, NY",Twitter for iPhone,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/FNj6yXwOVL,2020-09-29T22:40:48+00:00
,Twitter for Android,Unfortunately my ass! Intentionally. Intentionally the US economy keeps its KNEE on the NECKS of Black Folks. Period. Intentionally.  Any questions? https://t.co/LlcKacsXgf,2020-09-29T22:37:31+00:00
,dlvr.it,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/GDZ1BOvmID,2020-09-29T22:34:01+00:00
"Plainfield, IN",Twitter Web App,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/6e5dX9XG80,2020-09-29T22:31:19+00:00
London,Twitter for iPhone,"@Nigel_Farage @realDonaldTrump If Biden was to win the US election, would we see Covid19 disappear? It does seem very good timing for the far left that something like this destroys both the US economy, (election) &amp; UK economy (Brexit). What perfect timing for the far left.",2020-09-29T22:30:02+00:00
"Minneapolis, MN",Twitter for Android,"@wmgdir @mkraju Well, except the casino, because you would have to be a total choad to not make money on a casino.  Oh, that went bankrupt too?  Democratic hoax!!!!!  Um, yeah, China's fault!    Well, look at how well the US economy is doing!  Oh, shit, was tanking BEFORE COVID?!? https://t.co/3UUC7KsNfa",2020-09-29T22:25:57+00:00
Massachusetts ,Twitter for iPhone,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/4oFrddNJPv,2020-09-29T22:23:17+00:00
,Twitter Web App,"@TrumpJew MOTHER EFFERS ARE RUINING THE US ECONOMY OVER ""THEATER""!!! #FakePlandemic",2020-09-29T22:22:58+00:00
"Half Moon Bay, CA",Twitter Web App,"....This was a case where the defendant happened to leave Russia and we were able to have him arrested. It is incredibly important for the #hackers of the world to know that they cannot act with impunity, that the US economy is not their playground, that what they do matters...""",2020-09-29T22:22:52+00:00
Margaritaville,Twitter for Android,"@Ilhan Let me get this right, you think due to climate change in the next decade 100 million people will be forced into poverty?? Your probably right, if you get your green new deal. If you dont, I'd assume 100's of millions will be pulled out of poverty by the power of the US economy.",2020-09-29T22:22:02+00:00
,Twitter for iPhone,"@VolSoHard_98 @olofzonmarcus @littleyoyo4 @atrupar I don’t remember reading about how Sweden destabilized the US economy via wars and coups. I mean, that is why a lot of impoverished immigrants come to US, right? Cuz US does that to others? So yeah, when Sweden fks up the US go sneak into Stockholm. I’m rooting for you, pal.",2020-09-29T22:19:19+00:00
,Twitter for iPhone,"If Trump brings up Hunter, Joe should ask him 1)Does Hunter claim to be a multi billionaire? 2)Does he claim to be the greatest American Patriot? 3)Does He say he is a great businessman? 4) Is he responsible for the deaths of nearly half a million Americans, collapsed US economy?",2020-09-29T22:19:16+00:00
,Twitter for iPhone,@RaiderInAz @smokeyflarez @beerennan @rotobotler @777_baum @fachymarin I think it’s hypocritical of him to claim various other groups of people are a blight on the US economy when in fact he’s more of a blight than they are. But that’s Trump for you.,2020-09-29T22:19:09+00:00
"Washington, D.C.",Twitter Web App,"ICYMI: Take a listen to the BPC-@YahooFinance webinar breaking down the latest on unemployment insurance, economic stimulus, the state of the US economy featuring @JasonGrumet, @KristinReports, @MDuppler, and @BetseyStevenson:   https://t.co/CWUdlwjRtF",2020-09-29T22:18:23+00:00
,Twitter Web App,"⚡️ “Charting an Empire: A Timeline of Trump’s Finances” by @nytimes https://t.co/85qQjOlseb   If you support Trump and ignore his moral failings, can you at least not ignore his financial failings? Would you want the US economy to look like this?",2020-09-29T22:11:00+00:00
Hong Kong,Twitter for iPhone,"@BadChinaTake Kyle is wrong with a lot of other things, but USD isn’t declining because of the health of the US economy.  USD is a function of the entire plumbing system. Doesn’t have much to do with the US economy, ironically.  It’s declining due to collapse in economic activity 4 the world",2020-09-29T22:09:56+00:00
,Twitter Web App,@thehill @AOC WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T22:08:22+00:00
,Twitter Web App,@DebbieforFL @grantstern WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T22:06:04+00:00
,Twitter Web App,WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2% https://t.co/WzIwvp9ZbV,2020-09-29T22:04:31+00:00
"Ridgefield, CT",Twitter Web App,@CNBCFastMoney @TheDomino @GuyAdami @karenfinerman  @timseymour  As per $DIS news layoffs/ blaming California for virus resitrictions... Californina is 12% of US economy... https://t.co/531INNra8g,2020-09-29T21:57:38+00:00
"Germantown, WI",Hootsuite Inc.,Manufacturers should be looking for five key issues that could make a difference for them and the US #economy as a whole as they prepare to make their choice at the ballot box in November. | Forbes https://t.co/lfIVvClqDr #manufacturing https://t.co/RBz4G779OJ,2020-09-29T21:55:04+00:00
,Twitter for iPhone,"@DontDenyThe While the entire US economy relies on made in china... 😂 Its crazy what a lack of history, culture and national identity will do to people...",2020-09-29T21:52:37+00:00
London,Twitter for iPhone,Trump will respond to questions as he always does: an explosive rapid-fire of concocted data on Trumpian economy. It rains down like a spray of rubber bullets until a carpet of lies falls like a deadweight over issues like the Pandemic choking the US economy. Oppressive performer,2020-09-29T21:51:44+00:00
"Dublin City, Ireland",Twitter Web App,"Trump will rescue the US economy, regain Law and Order, and shine a light on the CCP holding them accountable for the pandemic cover up!!! 🇺🇸",2020-09-29T21:50:24+00:00
,Twitter for iPhone,Why Joe Biden is better than Donald Trump for the US economy https://t.co/fd23PxMObd,2020-09-29T21:49:35+00:00
,Twitter for iPhone,"@brainypatriot @AOC Isn’t the real story that the guy who said to trust him with the US economy really a terrible businessman whose companies have been bleeding money for years? He has run the US economy in the same way, borrowing and leveraging money that we don’t have while mortgaging our future.",2020-09-29T21:48:33+00:00
,Twitter Web App,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/SW5eLN5NcL,2020-09-29T21:44:04+00:00
United States,Twitter for Android,TRUMPS HYPOCRISY: Trump lies about Undocumented Immigrants He insinuates they R a drag on US ECONOMY   FACT IS : Undocumented  immigrants contribute to the system  They pay 12 BILLION  DOLLARS in taxes PER YEAR  TRUMP has paid little to ZERO IN TAXES in YEARS  #TrumpTaxCheat,2020-09-29T21:43:37+00:00
"Washington, DC",Twitter Web App,@AOC amazon makes so much money for the US economy what are you even talking about. How could you get an economics degree and spout garbage like this?,2020-09-29T21:43:12+00:00
,Twitter for iPhone,He’s killing Americans &amp; US economy https://t.co/EMGnZDtixj,2020-09-29T21:42:37+00:00
Here or there,Twitter for Android,@Fineus @RealMarkLatham And destroyed the US economy and 200000 lives...,2020-09-29T21:41:12+00:00
,Twitter for iPhone,@TheresaAFallon @SariArhoHavren @aiww only what I’m looking for is some one from US economy can see how many steps can make great innovation and prepare for first step ( I will keep saying I’m the one who will change the world economy for USA and Europe ) you believe it or not because I can see there’s no any plan,2020-09-29T21:40:36+00:00
,dlvr.it,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/WIeRzWP6mA https://t.co/vPQObOo0lC,2020-09-29T21:40:32+00:00
Markeychusetts,Twitter for iPhone,NPR is really interviewing someone who thinks the US economy is communist chinas fault,2020-09-29T21:40:30+00:00
"Dun Laoghaire-Rathdown, Ireland",Twitter Web App,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/LkSw0o60Xm,2020-09-29T21:37:22+00:00
NorthEast,Twitter Web App,@jamisonfoser Don’t call it court packing.  Expanding the federal courts to accommodate a growing US economy and rising population is a legitimate exercise of congressional power.,2020-09-29T21:36:36+00:00
Florida,Twitter for iPhone,"@Jorgensen4POTUS @realDonaldTrump @JoeBiden Yes, that is what the US economy is built on.",2020-09-29T21:34:24+00:00
New York City,Twitter for Android,"Saving NYC's transit system means saving the US economy, experts say - Business Insider https://t.co/V1mPiXjkBo",2020-09-29T21:33:41+00:00
"Silver Spring, MD",Twitter Web App,Tramp used the image of a business genius to propel himself to the White House in 2016. He promised to bring the same success to the US economy. Now we know it was all a fraud and a fake. https://t.co/ejqX6c0QFW,2020-09-29T21:33:21+00:00
"Seattle, WA",Twitter Web App,"In Trump's second term, 50% of the US economy will be dedicated to building and maintaining border walls.",2020-09-29T21:31:48+00:00
"North Carolina, USA @UNC BA JD",Twitter Web App,Why Joe Biden is better than Donald Trump for the US economy. It’s a myth that Republicans handle the economy better – US recessions almost always occur under the GOP | Nouriel Roubini https://t.co/HVZ1v8uskV,2020-09-29T21:31:43+00:00
"Citizen of the world, in TO. ",Twitter for iPad,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini | US news | The Guardian https://t.co/fBouKg6Ci8,2020-09-29T21:31:40+00:00
,Twitter for Android,What this dumb bitch doesn't understand is that they provide back to America in a different way. They don't pay taxes because they run the US economy and employ 10s of thousands of people. Why would you tax a corporation thats putting money into the tax payers pockets? https://t.co/jZG9UsTysp,2020-09-29T21:31:21+00:00
"Frankfurt, Germany",Twitter for Android,@carlquintanilla @HedgefundPLAY @CNBC When the day comes that education is mostly paid for by the gov't as they do in Germany for example and people don't have to worry about starting a job/life with a huge debt then that will give the US economy a giant boost. (if tax brackets are made fair) China doesn't want that,2020-09-29T21:28:18+00:00
,Twitter for iPhone,"@conorsen @TimDuy Well, I can’t argue b/c most of the people I know well are in the NE or on the WC. But I do know that these two regions are the main engines of the US economy (population and output), especially ex oil. Ag and mfg just have no economic leverage anymore.",2020-09-29T21:27:34+00:00
"Arlington, TX",Twitter for iPhone,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini | US news | The Guardian https://t.co/4Xc6muQYbE,2020-09-29T21:23:51+00:00
"Macks Creek, MO, USA",Twitter Web App,"@AOC But if you pass a flat tax, your democrat friends will whine about having to pay taxes. But also most companies do more for the US economy than the Government does. The only way Government creates jobs is by either growing, or deregulating something. Get a refund 4 ur econ degree",2020-09-29T21:23:18+00:00
,Twitter for iPad,@guardian Cannot tell for US economy. But this is sure. https://t.co/tKCvP5ZWxq,2020-09-29T21:23:00+00:00
Everywhere,HEDGEP,"Does it feature a Benghazi chapter? Obama’s supposed ‘honest account’ memoir is both hailed &amp; derided online https://t.co/CDRXpQzOm2    Published on September 17, 2020@7:58am  #us-economy",2020-09-29T21:22:47+00:00
,Twitter Web App,"@guardian By some estimates, the proposed new taxes and the huge expenditures will seriously contract the US economy by over 5% and throw millions of Americans out of their jobs. Looks like doing this for quasi religious ideologies disregards the harm it would cause.",2020-09-29T21:21:45+00:00
,Grauniad Newspepar,Why Joe Biden is better thna Donlad Trump for the US economy https://t.co/uR349Og98I,2020-09-29T21:21:15+00:00
London,Echobox,Why Joe Biden is better than Donald Trump for the US economy https://t.co/lnhzn4I2tM,2020-09-29T21:21:10+00:00
Canada,Twitter Web App,Data v spin: The truth about Trump and the US economy https://t.co/7BJNPhzjh9 via @AJEnglish,2020-09-29T21:17:27+00:00
,Twitter Web App,"@rocketdemocrat @MilojkovicNada @voteNotoALL @ABC Like Trump is the only one w bad tax laws. No, sir. Its what I said. The US economy has never been the same since Neo-Classical Economics. Which is a pyramid ponzi scheme that makes the rich get richer &amp; the rest more into debt. ""Trickle Down Economics."" Like pissing yourself.🤣",2020-09-29T21:17:19+00:00
,Twitter Web App,"@sweepybuns @raesunshone @Teddywklein @BadMedicalTakes Nope. No trolls....how sad it is that you cant accept dissenting views. Liberals are so intolerant. Trumps not a conman. Hes been one of the best leaders the nation has seen in decades. I like peace in the middle east, a great US economy (pre Covid), strong support of Israel.",2020-09-29T21:17:14+00:00
"Palm Beach, FL",Twitter for iPhone,"@realDonaldTrump Thank you, PRESIDENT TRUMP! Because of you, the US economy will come roaring back and will be even stronger than before! Americans believe in you, trust you and stand with you! God Bless you and God Bless this magnificent country we are so blessed to call ours! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/z2Pv1FynZO",2020-09-29T21:16:44+00:00
"Columbus, OH",Twitter for iPhone,Why Joe Biden is better than Donald Trump for the US economy https://t.co/khjiWjacmv,2020-09-29T21:13:02+00:00
"Palm Beach, FL",Twitter for iPhone,"@realDonaldTrump Thank you, PRESIDENT TRUMP! Because of you, the US economy will come roaring back and will be even stronger than before! Americans believe in you, trust you and stand with you! God Bless you and God Bless this magnificent country we are so blessed to call ours! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/daUREGC7O5",2020-09-29T21:11:45+00:00
,Twitter Web App,@ThePlumLineGS WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T21:10:29+00:00
"London, UK",ShadowTweetWE,SMI Business Confidence in the state of the US economy has crossed the 50 level and moved into positive territory for the first time since the Covid drama began. #SMI  #USA https://t.co/F2ZHf2obC4 https://t.co/gNCwG9hIoA,2020-09-29T21:10:07+00:00
,Twitter Web App,@NewsbySmiley WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T21:09:26+00:00
,Twitter Web App,@ThisWeekABC WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T21:08:37+00:00
,Twitter Web App,@harrisonjaime WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T21:08:09+00:00
,Twitter for iPhone,"“The demand for safe assets increases in a crisis, leading to an appreciation of the dollar, exactly when the US economy would need a depreciation.” https://t.co/sbbLX1ICIT",2020-09-29T21:07:41+00:00
,Twitter Web App,@RepAdamSchiff WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T21:07:40+00:00
,Twitter Web App,WOW! @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2% https://t.co/xzBFyvrSn9,2020-09-29T21:06:32+00:00
,Twitter Web App,@realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2% https://t.co/dM528ZilwZ,2020-09-29T21:05:34+00:00
,Twitter Web App,@McnultyRona @lindyli @MeidasTouch @realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2%,2020-09-29T21:04:47+00:00
,Twitter for iPhone,@caliga3456 @Oli_37 @HeathMayo @realDonaldTrump Not enough to warrant draconian lockdown measures and a shuttering of the Us economy. https://t.co/tgVq7ym2A3,2020-09-29T21:04:39+00:00
,Twitter Web App,@realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2% https://t.co/l77AOoUocO,2020-09-29T21:04:29+00:00
Midwest,Twitter Web App,"2/ 4.He unnecessarily shutdown the whole US economy       5.He has got the country to almost $27,000,000,000,000 in national debt       6.He subsidizes many businesses to where we are a national socialists country(I'm ok with it,it pays my check)",2020-09-29T21:03:10+00:00
,Twitter Web App,@realDonaldTrump created best US Economy ever! US Poverty Rate -10.5% Best since 1958 Black poverty down - 2% Asian poverty down - 2.8% Hispanics down - 1.8% Single Moms poverty down - 2.6% People w disabilities poverty down - 3.2% People w/o high school diploma down - 2.2% https://t.co/vuZ50x7aSL,2020-09-29T21:03:00+00:00
,Twitter for Android,"@HoopsStuff @torimcg @johncusack Prior to Covid US economy was cooking, many jobs brought back to US, improved our tax code for people like myself.  So basically, we don't give a rats ass what you think!  We know the truth, and it is not what media is selling.  He is a dirt bag, but doing good job!",2020-09-29T20:58:24+00:00
"New South Wales, Australia",Twitter for Android,"@PollyTicklish @BishesBrew @Yamiche @JoeBiden @DrBiden @KamalaHarris @DouglasEmhoff Either he's a tax fraud or he's broke. By ""player"" you mean the Republican president has benefited from the US economy but effectively stolen from every American who needs the things those taxes would have paid for e.g. defence, health, retirement benefits, veterans, education.",2020-09-29T20:55:23+00:00
Heaven on Earth,Twitter for iPhone,".@JoeBiden Tonight’s debate points to win:  -Stock market is NOT the US economy, it’s the 1% economy. -Trump’s taking away your health care &amp; SCOTUS nominee makes it happen. -Trump COVID policy killed 205,000 Americans, it’s a “Trump Holocaust”.",2020-09-29T20:53:41+00:00
,Twitter Web App,Why Joe Biden is better than Donald Trump for the US economy | Nouriel Roubini https://t.co/Z19mUACpy5,2020-09-29T20:52:59+00:00
TIA 🇿🇦🇲🇿🇿🇼,Twitter Web App,No one man should be allowed to have that much power. Jeff Bezos is going to own the US economy. He'll even sacrifice himself through intelligent PR in order not to have anyone have anything on him. Chills🥶🥶🥶🥶,2020-09-29T20:51:59+00:00
,Twitter Web App,"The demand for safe assets increases in a crisis, leading to an appreciation of the dollar when the US economy would need a depreciation. This phenomenon has been called the dollar’s “exorbitant duty” that comes with serving as the global reserve currency. https://t.co/t8F0CUONHi https://t.co/LGWDCpEG75",2020-09-29T20:49:50+00:00
