user_country,source,content,date
"Kensington, Philadelphia",Twitter for iPhone,"@realDonaldTrump @JoeBiden @BarackObama @SenSchumer @SpeakerPelosi @WHO @DonaldJTrumpJr @IvankaTrump @MarkMeadows @stevenmnuchin1 @AndrewYang @KamalaHarris @seanhannity @VP @ewarren @MELANIATRUMP @CNN @TheJusticeDept @FoxNews @PressSec @EricTrump @ProjectLincoln @ABC @nytimes @TuckerCarlson @PeteButtigieg @washingtonpost @ChrisCuomo @CNBC @MarketWatch @businessinsider @atrupar @mmpadellan @AOC @CDCgov @federalreserve @kimguilfoyle @US_FDA @LeaderHoyer @RudyGiuliani @CDCDirector @thehill @RepRichardNeal @FoxNewsSunday @SWAtlasHoover @Drew_Hammill @LouiseLinton @AngelaAChao @senatemajldr @SecElaineChao —Please don't mention the 200,000 pound elephant in the room—Trump 💀  $2.2 TRILLION NOW  #30mUnemployed 📉 #StocksPlunge 📉 #TrumpLied205KDied 📉 60% of Business Closed During Pandemic Will Never Reopen 📉 #Debates2020   https://t.co/z9vzmbtUTS",2020-09-29T23:59:34+00:00
Minnesota,dlvr.it,"“Same Old, Same Old,” Pence Waves Away Story About Trump’s Taxes https://t.co/rBOqNZi0oA https://t.co/Sr1hvIbYXs",2020-09-29T23:59:34+00:00
"New York, NY",Twitter for iPhone,Absolutely can’t wait to see “#Borat: Gift of Pornographic Monkey to Vice Premier Mikhael Pence to Make Benefit Recently Diminished Nation of Kazakhstan 🇰🇿”,2020-09-29T23:59:30+00:00
,Twitter for iPhone,"@AlexandraChalup @realDonaldTrump Pence is also a spineless coward who supported and defended the mentally unhinged, spineless coward who sold out America to Vladimir Putin and is nothing more than a treasonous, transactional imposter.",2020-09-29T23:59:28+00:00
,Twitter for iPhone,"@Mike_Pence @realDonaldTrump @Mike_Pence, can you please stop your foolish lies? It makes you look like a terrible liar. Thank you.",2020-09-29T23:59:27+00:00
,Twitter for Android,@Mike_Pence Quitting????,2020-09-29T23:59:24+00:00
'Murica,Twitter Web App,@Mike_Pence @realDonaldTrump Tonight’s Debate Gon’ Be Like  https://t.co/ZDxbf435Y2,2020-09-29T23:59:23+00:00
Georgia,Twitter for iPad,@Mike_Pence Yes lets elect #Biden2020 and make America greater than ever before!  More unified and heard...Less drama and fear...can’t wait to vote you out!,2020-09-29T23:59:22+00:00
,Twitter for Android,"@Mike_Pence @realDonaldTrump From CHRISTIANITY TODAY, founded by Billy Graham:  ""TRUMP SHOULD BE REMOVED FROM OFFICE --- It’s time to say what we said 20 years ago when a president’s character was revealed for what it was.""  https://t.co/O4VU21zbtL",2020-09-29T23:59:21+00:00
"9th Circle of Hell, CA",Twitter for iPhone,"I cannot stand to watch either one of them talk so I will be avoiding tonight’s debate, but what I am waiting for is next week when Kamala drags Pence straight to hell",2020-09-29T23:59:21+00:00
"Satire City, PA",Twitter for iPhone,@Mike_Pence @realDonaldTrump Look at all those very smart people behind you!,2020-09-29T23:59:17+00:00
The Resistance,Twitter for iPhone,Buttigieg slams Pence on Fox News: ‘A professed Christian’ defending ‘hush money to a porn star’  https://t.co/WYw45nL8D0,2020-09-29T23:59:15+00:00
101,Twitter Web App,@Mike_Pence @realDonaldTrump Mass murdering Mike,2020-09-29T23:59:15+00:00
,Twitter Web App,@marthamaccallum why do you always allow Pete buttigieg to get on your show and you always give him a place to talk smack about Mike Pence our president and you never bring him down for it you let him go on his route and then you say thank you for being on her show,2020-09-29T23:59:12+00:00
,Twitter Web App,"@Mike_Pence @realDonaldTrump What case is that? More swamp billionaires exploiting the American people, while pretending Trump is their champion?  🤣🤣🤣  https://t.co/IxAW3xKSnB?",2020-09-29T23:59:10+00:00
Central Pennsylvania,Twitter for iPhone,"Jared Lehman of Clay Township spoke after Pence’s speech, applauding the Vice president and Trump for their support of the military, stressed by Pence during the event. Lehman said he served in the Marine Corps and has benefited from reforms at the VA, which give him care options",2020-09-29T23:59:10+00:00
"Pennsylvania, USA",Twitter for iPhone,@Mike_Pence Lemme guess.  Central PA?  Certainly nowhere near Philly or Pittsburgh since you guys need your safe space.,2020-09-29T23:59:02+00:00
montana,Twitter for iPhone,@Mike_Pence Yes and vote you out,2020-09-29T23:59:02+00:00
"Wales, United Kingdom, EU.",Twitter for Android,@Mike_Pence @realDonaldTrump What a fucking melon.,2020-09-29T23:59:00+00:00
,Twitter for iPhone,@Mike_Pence Great! Now board a flight to Turkey and don’t come back.,2020-09-29T23:58:56+00:00
The Northeast Kingdom,Twitter Web App,"@Back_dafucup @Mike_Pence Oh, my! https://t.co/Ku4opzWNuZ",2020-09-29T23:58:56+00:00
,Twitter for iPhone,@THUNDERBOOM111 @gnarlyballs @MilitaryStart4 @HeARTofGod99 @GODISBACK5 @toddhassinger11 @LLDMim @UNICORNPOOP99 @NoVaseline4you @chubbs172 @GIANTMOOSEBALLS @GeishaJin @SmomMan @ltc_mim @colonel_light @Espo11Michael @realDonaldTrump @VP @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @FLOTUS @JamesGunn @SecretService @SecPompeo @GodHome99 @laura_dilley @parscale @USAF_ACC @thorofficial @AirMobilityCmd @RobLowe LOVE YOU TOO!! 🤗🍻🤗,2020-09-29T23:58:55+00:00
,Twitter Web App,@Mike_Pence A must read #Rage by @realBobWoodward  #Americans vote in the memory of #RBG &amp; #JohnLewis  #America do the right thing vote @JoeBiden @KamalaHarris  @realDonaldTrump must be STOPPED No #QAnons in #Congress  #TrumpLied200KDied #TrumpHatesOurMilitary  #Trump is a #ClimateArsonist,2020-09-29T23:58:53+00:00
,Twitter Web App,@Mike_Pence @realDonaldTrump You mean the great Obama economy that he fucked up?,2020-09-29T23:58:50+00:00
,Twitter Web App,@Mike_Pence #Pennsylvania  A MUST WATCH #America  Vote @JoeBiden @KamalaHarris  @realDonaldTrump must be STOPPED #FascismIsHere  https://t.co/tBSk0AQPiw,2020-09-29T23:58:47+00:00
"Philadelphia, PA",Twitter for iPhone,@Mike_Pence @realDonaldTrump You’re SUPER fake even with the volume all the way down.,2020-09-29T23:58:45+00:00
Under Trump's Thin Orange Skin,TweetDeck,"@Mike_Pence @realDonaldTrump Rides around DC in a Cadillac. Lives in public housing. Vandalizes mailboxes. Cheats on taxes.  ""Business manager"" wanted for questioning by NY Attorney General.  Unknown number of sealed warrants outstanding. https://t.co/ekhlAgPa4x",2020-09-29T23:58:45+00:00
"Colorado, USA",Twitter for Android,"@Mike_Pence MASKS, you mass murderer",2020-09-29T23:58:43+00:00
USA,Twitter for Android,RT ChadPergram: Pence on Fox: We are going to stay committed to repealing and replacing Obamacare &amp; giving the American people great health care that respects the doctor-patient relationship..that's built on free market principles...,2020-09-29T23:58:42+00:00
Midwest,Twitter Web App,@Mike_Pence @realDonaldTrump Do you pay any taxes?,2020-09-29T23:58:41+00:00
"Pennsylvania, USA",Twitter for iPhone,"@towntro “Weakness arouses evil . “— Mike Pence, 2016",2020-09-29T23:58:41+00:00
United States,Twitter for iPhone,@Mike_Pence @realDonaldTrump You’re such a joke,2020-09-29T23:58:41+00:00
"South Bend, IN",Twitter Web App,@VP Pence thinks he is now smarter than the epidemiologists from the CDC #COVIDIOTS #TrumpVirus #TrumpLied200KAmericansDied  https://t.co/OwQtXyJbNB,2020-09-29T23:58:41+00:00
,Twitter Web App,@Mike_Pence @realDonaldTrump Trump is a LIAR!!!!,2020-09-29T23:58:41+00:00
,Twitter for Android,@GovernorKayIvey @WhiteHouse @POTUS @VP @ALPublicHealth Some people are 6 feet under because of Trump with Mitch/Republicans allowing...  Trump murdered tens of thousands of Americans with his inept #COVID19 response.  Because of his crappy response..we have not even come out of the FIRST WAVE.  #Vote  #VoteTrumpOut,2020-09-29T23:58:39+00:00
"Phoenix, AZ",Twitter Web App,@Mike_Pence @realDonaldTrump Looking forward to the VP debates!!!,2020-09-29T23:58:38+00:00
DC,Twitter for iPhone,@Ron_Christie @JoeBiden Where is Pence’s birth certificate?,2020-09-29T23:58:37+00:00
New York,Twitter Web App,@JoeBiden Remember Joe  Be Ruthless tonight. Make jokes and laugh at his stupid comments On my street I was the only one with signs of Biden and Harris. Then came the trump/pence sign. Now there are a lot more Biden &amp; Harris signs!,2020-09-29T23:58:37+00:00
"Left at the old tree, FL",Twitter for iPhone,"@Mike_Pence @WhiteHouse The American people deserve leadership that doesn’t lie, cheat and scam them. This is why I’m voting against you and the rest of your party.",2020-09-29T23:58:36+00:00
,Twitter Web App,@Mike_Pence @realDonaldTrump Shouldn't ya'll save your case for the trials?,2020-09-29T23:58:33+00:00
"San Diego, CA",Twitter for Android,"Daines charged Sen. Kamala Harris as ""most liberal in U.S. Senate."" He offered to ""pay a round trip ticket for Kamala Harris to attend a Bullock rally like I had with VP Pence.""  Bullock: I'm glad you needed a VP for your campaign. I campaign with regular Montanans.""",2020-09-29T23:58:32+00:00
"California, San Jose",Twitter Web App,@Mike_Pence @realDonaldTrump What case? His Taxes?,2020-09-29T23:58:29+00:00
Fort Mohave Arizona,Twitter for Android,@Jim_Jordan That's Right Trump/Pence 2020 Keeping America Great 🙌👍 I love tweeting this,2020-09-29T23:58:26+00:00
,Twitter Web App,"@Mike_Pence @realDonaldTrump EVERY MAN WHO SAYS CHRISTIAN AND SUPPORTS RAGE TO THE NEXT, WHETHER BY COLOR, OR SOCIAL POSITION, WILL TAKE HELL HELL ! I SAID: YOU WILL LOVE THE LORD YOUR GOD WITH ALL HIS HEART AND YOU WILL LOVE HIS NEIGHBOR AS YOURSELF.TRUMP   YOUR VOTERS AND FALSE PROPHETS ARE NOT CHRISTIAN",2020-09-29T23:58:25+00:00
,Twitter for iPhone,@gnarlyballs @MilitaryStart4 @HeARTofGod99 @GODISBACK5 @THUNDERBOOM111 @toddhassinger11 @LLDMim @UNICORNPOOP99 @NoVaseline4you @chubbs172 @GIANTMOOSEBALLS @GeishaJin @SmomMan @ltc_mim @colonel_light @Espo11Michael @realDonaldTrump @VP @GenFlynn @FBI @CIA @NSAGov @USArmy @usairforce @USMC @USNavy @StateDept @FCC @FLOTUS @JamesGunn @SecretService @SecPompeo @GodHome99 @laura_dilley @parscale @USAF_ACC @thorofficial @AirMobilityCmd @RobLowe #INTHEBUBBLE YEAH THAT!! 😂 https://t.co/B2NH7umwPl,2020-09-29T23:58:25+00:00
,Twitter for iPhone,@Mike_Pence yeah bc it’s a shithole bc of you and your hero.  you’ve had four years. step aside so biden can actually make it great again.,2020-09-29T23:58:24+00:00
United States,Twitter for iPhone,@Mike_Pence What have you been doing for the past 4 years 🤔🙄,2020-09-29T23:58:24+00:00
United States,Twitter for iPad,"@Mike_Pence You’ve had 4 yrs, already...you’ve made us a place that people pity and block from entering their countries!",2020-09-29T23:58:24+00:00
,Twitter for iPhone,"LIVE: Pence Hosts Presidential Debate Watch Party in Lititz, Pennsylvania https://t.co/pNYcnPgj26 via @YouTube",2020-09-29T23:58:19+00:00
US of A,Twitter for iPhone,@Mike_Pence Team Trump 2020,2020-09-29T23:58:19+00:00
The World,Twitter Web App,@Mike_Pence @realDonaldTrump You should resign too.  Someone look into Pence's taxes. Birds of a feather...  #PenceKnew,2020-09-29T23:58:17+00:00
,Twitter for iPhone,@Mike_Pence @realDonaldTrump mister pence you are a hero !,2020-09-29T23:58:13+00:00
,Twitter Web App,@Mike_Pence My state is better off without you.,2020-09-29T23:58:12+00:00
"Wilkes-Barre, PA",Twitter for iPhone,@Mike_Pence @realDonaldTrump I hope,2020-09-29T23:58:10+00:00
"The Colony, TX",Twitter for iPhone,@Mike_Pence So are you saying elect Biden/Harris lmao,2020-09-29T23:58:09+00:00
"Portland, OR",Twitter for iPhone,"@JoshuaPotash What’s the point? Why listen to Trump spew lies for two hours? You won’t get anything but a migraine. That said, I’m very much looking forward to watching Kamala Harris flay Mike Pence alive next week.",2020-09-29T23:58:06+00:00
,Twitter Web App,@Mike_Pence Again-Again?,2020-09-29T23:57:59+00:00
Texas,Twitter for iPhone,@Mike_Pence We are working on that. 🙏🏻💙🇺🇸🙏🏻,2020-09-29T23:57:58+00:00
,Twitter for iPhone,"@LangbeinLisa @Mike_Pence Those are big numbers.  How about these: 330,000,000 NOT infected.  292,000,000 million WITH Heath care.  2,600,000 dead, not from covid.  Also governors of each state, not Trump decided their states path.  Each of them could have chosen different paths.  Sure blame Trump... FFS",2020-09-29T23:57:56+00:00
Tell the truth and you shame Trump. - Shakespeare paraphrased,Twitter Web App,"@monumentum8 @Mike_Pence Mannequin Mike is hiding out in a rusty old barn in RW #pennsyltucky.  They had to add extra security because some of those ""conservative"" folk out towards Clay Township can be a bit unpredictable.  Follow @gill_mcgoldrick for on-the-spot coverage.",2020-09-29T23:57:56+00:00
"Southfield, MI",Twitter for iPhone,@Mike_Pence Thank you Mr. Irrelevant! Great tweet buddy!,2020-09-29T23:57:55+00:00
,Twitter for Android,@Mike_Pence @realDonaldTrump Who does Donald Trump owe $421 million? Who does Donald Trump owe $421 million? Who does Donald Trump owe $421 million? Who does Donald Trump owe $421 million? Who does Donald Trump owe $421 million? Who does Donald Trump owe $421 million? Who does Donald Trump owe $421 million?,2020-09-29T23:57:52+00:00
,Twitter for iPad,@pfulle6247 @KamalaHarris Still better than Trump and Pence.,2020-09-29T23:57:52+00:00
,Twitter for Android,@Staciamichelle2 @joelockhart @PressSec @TimMurtaugh @JoeBiden The Trump's have nothing compared to the Biden's concerning corruption. TRUMP/PENCE 2020!❤🇺🇸,2020-09-29T23:57:51+00:00
,Twitter Web App,"@Mike_Pence @realDonaldTrump Well, he sure is the only one who tanked it.",2020-09-29T23:57:49+00:00
,Twitter Web App,@miroslavtok @VP Sure biden had nothing to do with it. The other fault is thinking a comparison of two diseases is informative in the way Biden thinks it is.,2020-09-29T23:57:49+00:00
Cali,TweetDeck,@ZackBornstein my favorite part is the socially distance aspect where pence is away from coney but has 2 other dudes directly behind him,2020-09-29T23:57:45+00:00
Chicago,Twitter for iPhone,And @Mike_Pence I can’t wait til @KamalaHarris exposes you for the clown that you are 🖕🏻🖕🏻🖕🏻🤡🤡🤡,2020-09-29T23:57:41+00:00
,Twitter for Android,"@Mike_Pence Um, wasn't that your slogan 4 years ago? So you didn't get it done. You made it worse. Over 200,000 dead from a virus trump said would ""disappear  like magic"" and you want people to give you 4 more years? We aren't as stupid as you think we are",2020-09-29T23:57:34+00:00
Florida,Twitter Web App,"@MysterySolvent Men afraid of being near the woman.  Especially Pence, he's not allowed.",2020-09-29T23:57:32+00:00
,TweetDeck,TRUMP/PENCE 2020   @realDonaldTrump,2020-09-29T23:57:32+00:00
,Twitter for Android,".@VP Liar, flunky &amp; idiot. https://t.co/NWFDJqDbHf",2020-09-29T23:57:31+00:00
"Leeds, England",Twitter Web App,"@InvictusBear if I were American, and it was pence as the candidate I'd vote pence, but not Trump, he's dangerous and does not care about the people",2020-09-29T23:57:28+00:00
Las Vegas,Twitter Web App,"@Mike_Pence @realDonaldTrump LOL, you mean the guy who's $400 million in debt knows something about the economy?? 🤣 Right, Jan.",2020-09-29T23:57:27+00:00
,Twitter for iPhone,@unitymanson @Mike_Pence @realDonaldTrump Not sure if you understand the tax code at all. A person making $30k/year with 3 kids will actually collect money as a tax credit. The tax code is complicated. He’s smart enough to pay people to work it. Who wouldn’t do that? Maybe Biden cause he’s a lost soul,2020-09-29T23:57:26+00:00
Alba gu bràth,Twitter Web App,"Watch Pence's face, it's FEAR https://t.co/cxB9a7C3Ar",2020-09-29T23:57:09+00:00
"Washington, USA",Twitter for iPhone,@Mike_Pence Are you excited for Trump to go to jail for Tax Fraud?,2020-09-29T23:57:09+00:00
,Twitter for iPhone,@Mike_Pence Yes by electing Joe Biden,2020-09-29T23:57:05+00:00
,Twitter for Android,DEMOCRATE'S AT WORK.  🇺🇸TRUMP🇺🇸PENCE🇺🇸2020🇺🇸 https://t.co/0qv0392mn9,2020-09-29T23:57:05+00:00
"Salinas, California",SmartNews | スマートニュース,Trump reveals he said 'excuse me?' when Mike Pence asked him to pray https://t.co/04Hm0dxKrH #SmartNews,2020-09-29T23:57:05+00:00
,Twitter Web App,@Mike_Pence That would be awesome - so please leave the White House and take your buddy with you.,2020-09-29T23:57:00+00:00
"Kensington, Philadelphia",Twitter for iPhone,@realDonaldTrump @JoeBiden @BarackObama @SenSchumer @SpeakerPelosi @WHO @DonaldJTrumpJr @IvankaTrump @MarkMeadows @stevenmnuchin1 @AndrewYang @KamalaHarris @seanhannity @VP @ewarren @MELANIATRUMP @CNN @TheJusticeDept @FoxNews @PressSec @EricTrump @ProjectLincoln @ABC @nytimes @TuckerCarlson @PeteButtigieg @washingtonpost @ChrisCuomo @CNBC @MarketWatch @businessinsider @atrupar @mmpadellan @AOC @CDCgov @federalreserve @kimguilfoyle @US_FDA @LeaderHoyer @RudyGiuliani @CDCDirector @thehill @RepRichardNeal @FoxNewsSunday @SWAtlasHoover @Drew_Hammill @LouiseLinton @AngelaAChao @senatemajldr @SecElaineChao —Only 57 percent? —43% haven't watched Futurama or opened a checking account  $2.2 TRILLION NOW  #30mUnemployed 📉 #StocksPlunge 📉 #TrumpLied205KDied 📉 60% of Business Closed During Pandemic Will Never Reopen 📉 #Debates2020   https://t.co/EbRPYzgH2y,2020-09-29T23:56:59+00:00
Oceania/The Greater West,Twitter Web App,@Mike_Pence @realDonaldTrump What kind of moron believes the story that 'only the guy who broke everything can fix it',2020-09-29T23:56:53+00:00
,Twitter for Android,@JRubinBlogger Pence pardon,2020-09-29T23:56:49+00:00
"Gilbert, AZ",Twitter for iPhone,@Mike_Pence Mr. Robot....... BOO!!!!  DONALD J TRUMP IS TRYING TO CORRUPT THE USA  because he ONLY  KNOWS how to CHEAT in order to win at ANYTHING,2020-09-29T23:56:47+00:00
Tha Crib,Twitter for Android,@Mike_Pence You people been saying that from the start of Ya'll taking office and America is worse than it ever has been https://t.co/RO4PWaRao5,2020-09-29T23:56:38+00:00
Simcoe Ontario Canada ,Twitter for iPad,"@EmilyRNunn @Mike_Pence As Trump always says, in about two weeks, in a couple of weeks, soon very soon.",2020-09-29T23:56:37+00:00
"Minnesota, USA",Twitter for iPhone,@Mike_Pence We will on 11/3 #VoteBidenHarris #VoteBlueLikeYourLifeDependsOnIt #VoteBlueToEndThisNightmare,2020-09-29T23:56:29+00:00
,Twitter for iPhone,@Mike_Pence Go home !! Your not welcome! Q Tip,2020-09-29T23:56:29+00:00
Where my rump rests ,Twitter for Android,@cmclymer @natasharothwell More like when Kamala Harris takes Pence to the stage. #mandown #finishhim,2020-09-29T23:56:29+00:00
Arvada CO,Twitter Web App,@Mike_Pence Again?  You've been in charge for the last 4 years.,2020-09-29T23:56:27+00:00
"महा-गुजरात , भारत ",Twitter for Android,@Swamy39 very aptly Said they are not of any use to us bilaterally.  Hope PIOs vote for TRUMP .   #AmericasGreatestMistake #BidenHarrisToSaveAmerica NOPE ☝️🤣  BEST WISHES FROM INDIA @realDonaldTrump @Mike_Pence https://t.co/CrS5X8skvi,2020-09-29T23:56:21+00:00
Manhattan ,Twitter for Android,"@thenerdygurl @VP To my knowledge, hundreds of people died of the swine flu until Obama had acknowledged the problem..",2020-09-29T23:56:16+00:00
"Omaha, NE",Twitter for iPhone,@GerardHarbison @Ron_Christie @JoeBiden Connected by remote to mike pence’s vibrating butt plug.,2020-09-29T23:56:13+00:00
,Twitter for Android,@Mike_Pence @RealJamesWoods @realDonaldTrump @WhiteHouse Just part of #MakeAmericaHealthyAgain #Trump2020Landslide #VoteRedForFreedom #VoteRedToSaveAmerica,2020-09-29T23:56:11+00:00
"Puget Sound, WA",Twitter for iPhone,@Mike_Pence We hope to improve @VP Pence’s utter lack of originality in a future software update. #PenceIsARobot,2020-09-29T23:56:11+00:00
United States,Twitter for iPhone,"@Mike_Pence America was great until tRump screwed it up, now it’s time to #FlushTheTurdNov3rd",2020-09-29T23:56:09+00:00
United States,Twitter for iPhone,@Mike_Pence Once seated maybe she’ll get a chance to take a shot at this BS! https://t.co/CV04en4ik7,2020-09-29T23:56:06+00:00
"Texas, USA",Twitter for iPhone,@Mike_Pence Resigning would be a step in the right direction,2020-09-29T23:56:04+00:00
"Pennsylvania, USA",Twitter for iPhone,@Mike_Pence Once you are gone,2020-09-29T23:56:04+00:00
,Twitter for Android,@w_terrence Hey sleepy Joe Biden he is ABCccC  and CNNn fake news  moderator.  Because this guy Joe Biden he is  candidate paper  from   dirty media fake news  better vote RED RED RED for TRUMP---PENCE 2020 --2024,2020-09-29T23:56:03+00:00
,Twitter Web App,The Trump/Pence regime must go!  https://t.co/Oc0kkdfk86 #OUTNOW via @refusefascism,2020-09-29T23:55:58+00:00
"Arizona, USA",Twitter for iPhone,@TheRickWilson @YouTube I read he was annoyed with the Pence family for bringing their pets to DC.  He thinks having pets are a sign of low class people.,2020-09-29T23:55:57+00:00
"Mahwah, NJ",Twitter for iPhone,@Scaramucci @BostonirishM @VP Read the tweet again he was on the transition team . He was with the campaign and was with trump for 9 months no rumors he was with trump . He was there !!!,2020-09-29T23:55:54+00:00
Michigan,Twitter for iPhone,@Mike_Pence More innocent Americans died while you were on a flight to go to a party #GOPGenocide https://t.co/9cD9jYE4Vp,2020-09-29T23:55:54+00:00
UK,Twitter Web App,"Trump put Mike Pence in charge of the US response to the virus and so far 210,731 Americans have died https://t.co/3keq5dK6zZ",2020-09-29T23:55:47+00:00
Earth,Hootsuite Inc.,"Like Mike Pence and many others before her, Amy Coney Barrett has made a deal with the dark side.  - #SickOfTrump #TrumpLies #TrumpCrimeFamily #TrumpForPrison #TrumpIsADisgrace #SickOfTrump #TrumpLiesAmericansDie  #IMPOTUS45 #VoteHimOut https://t.co/BpvgmNayPt",2020-09-29T23:55:43+00:00
The hills of PA,Twitter Web App,"@2020Rightwinger @RockyMountViews @Mike_Pence Any day now, right Boris?",2020-09-29T23:55:42+00:00
,Twitter for Android,@ksorbs Wondering if as an independent he spoke to President Trump and VP pence? Just making sure he got both sides,2020-09-29T23:55:42+00:00
México City CDMX  DF,Twitter for Android,"#ConvoyRetro @leos @Olallo_Rubio La secuela de Borat: Gift of Pornographic Monkey to Vice Premiere Mikhael Pence to Make Benefit Recently Diminished Nation of Kazakhstan, se va a  estrena en Amazon Prime Video el 23 de octubre. Gran nombre 😂😂😂 https://t.co/23CImPZthr",2020-09-29T23:55:41+00:00
,Twitter for iPhone,"@Mike_Pence @realDonaldTrump 9/22. A forecast released by the Institute for Health Metrics and Evaluation at the University of Washington this month predicted that U.S. fatalities could reach 410,000 by the end of the year.  America cannot afford 4 more years of Trump.  #VoteBidenHarris2020",2020-09-29T23:55:37+00:00
"Lombard, IL",Twitter for iPhone,@Mike_Pence @realDonaldTrump But haven’t done it yet.,2020-09-29T23:55:35+00:00
,Twitter for Android,"@devon_zook @we_the_people45 @mnicholas1968 @GovernorKayIvey @WBRCnews @POTUS @VP @ALPublicHealth If you're on hospice and given 2 weeks to live, test positive for Covid - Covid is listed as cause of death. Masks are the new tin foil hat - haven't you heard?",2020-09-29T23:55:33+00:00
,Twitter Web App,"@newswhore @markknoller @VP Dramatic, but stupid.",2020-09-29T23:55:28+00:00
West,Twitter Web App,@Green_Duck10 @realDonaldTrump @VP He should be gone by March of next year. The signatures are coming in by the thousands to recall Aunt Nancy's sorry excuse for a governor.  🤫,2020-09-29T23:55:27+00:00
new york state,Twitter Web App,it would be funny to speculate what kind of music trump/pence and biden/harris would make but i don't have the mental capacity to think about that at the moment,2020-09-29T23:55:23+00:00
